trade_id,transaction_time,account_number,cusip,activity,quantity,price
TDB_00250000,2024-06-02 23:18:05,TDB_CUST_8533805,FB,SELL,560,1792.38
TDB_00250001,2024-02-26 06:43:52,TDB_CUST_8134332,CSCO,SELL,954,205.30
TDB_00250002,2024-04-27 10:53:14,TDB_CUST_2598593,ORCL,SELL,406,944.02
TDB_00250003,2024-03-02 16:19:52,TDB_CUST_8321210,PYPL,BUY,978,237.84
TDB_00250004,2024-04-21 05:33:17,TDB_CUST_4624173,AAPL,BUY,321,876.48
TDB_00250005,2024-08-09 02:10:05,TDB_CUST_5061357,DIS,SELL,877,1397.72
TDB_00250006,2024-09-18 17:42:09,TDB_CUST_1819913,DIS,BUY,951,819.54
TDB_00250007,2024-05-27 00:13:38,TDB_CUST_5042834,TSLA,BUY,424,1342.09
TDB_00250008,2024-07-04 01:40:10,TDB_CUST_5916221,T,BUY,698,1821.27
TDB_00250009,2024-02-21 11:45:48,TDB_CUST_6523369,GOOGL,BUY,915,816.13
TDB_00250010,2024-01-10 17:36:21,TDB_CUST_5172736,MA,SELL,219,397.00
TDB_00250011,2024-02-08 12:44:17,TDB_CUST_9497443,WMT,BUY,581,1010.67
TDB_00250012,2024-08-11 15:53:15,TDB_CUST_9644039,AMZN,BUY,249,1449.80
TDB_00250013,2024-08-30 12:51:22,TDB_CUST_3282518,VZ,BUY,900,1621.08
TDB_00250014,2024-05-13 15:56:03,TDB_CUST_6635475,NVDA,SELL,811,275.78
TDB_00250015,2024-05-09 14:43:29,TDB_CUST_8161394,AAPL,SELL,102,1433.07
TDB_00250016,2024-07-20 07:24:36,TDB_CUST_8764314,AMZN,SELL,761,805.14
TDB_00250017,2024-02-21 17:47:35,TDB_CUST_8691659,PYPL,BUY,901,1636.90
TDB_00250018,2024-05-11 08:46:30,TDB_CUST_3239177,JPM,SELL,157,1851.29
TDB_00250019,2024-05-12 03:23:46,TDB_CUST_1601584,XOM,BUY,432,1720.27
TDB_00250020,2024-03-15 21:23:57,TDB_CUST_7700567,PFE,SELL,950,698.33
TDB_00250021,2024-08-13 02:14:51,TDB_CUST_4569431,GOOGL,SELL,680,554.89
TDB_00250022,2024-06-10 01:50:58,TDB_CUST_7943165,AMZN,SELL,941,801.71
TDB_00250023,2024-02-02 12:51:40,TDB_CUST_1537216,DIS,SELL,270,1827.96
TDB_00250024,2024-06-24 16:56:14,TDB_CUST_3504606,V,BUY,211,936.51
TDB_00250025,2024-04-29 19:30:26,TDB_CUST_5350123,JPM,BUY,653,942.62
TDB_00250026,2024-03-08 06:47:51,TDB_CUST_1016696,NVDA,BUY,917,1526.51
TDB_00250027,2024-09-16 16:39:42,TDB_CUST_9215698,MA,BUY,681,567.98
TDB_00250028,2024-06-27 00:14:33,TDB_CUST_9030961,NFLX,SELL,778,1495.77
TDB_00250029,2024-02-06 16:59:28,TDB_CUST_7992232,UNH,SELL,640,533.16
TDB_00250030,2024-04-03 15:07:38,TDB_CUST_2735781,INTC,BUY,622,1626.53
TDB_00250031,2024-01-20 10:35:24,TDB_CUST_3436954,DIS,SELL,117,1800.04
TDB_00250032,2024-04-13 01:49:48,TDB_CUST_7195450,JPM,SELL,797,948.44
TDB_00250033,2024-09-03 07:50:39,TDB_CUST_7770809,V,SELL,390,1581.82
TDB_00250034,2024-03-06 03:13:47,TDB_CUST_8522313,PFE,BUY,274,556.77
TDB_00250035,2024-09-22 11:40:49,TDB_CUST_7825586,VISA,BUY,833,1274.19
TDB_00250036,2024-07-14 14:36:23,TDB_CUST_1599355,CRM,BUY,616,1823.57
TDB_00250037,2024-09-23 07:06:55,TDB_CUST_5149383,MSFT,SELL,316,598.40
TDB_00250038,2024-05-17 03:24:52,TDB_CUST_1090631,UNH,SELL,667,1529.72
TDB_00250039,2024-09-07 23:21:03,TDB_CUST_6881973,VISA,SELL,518,1633.80
TDB_00250040,2024-04-06 05:56:36,TDB_CUST_7839204,WMT,SELL,857,1886.46
TDB_00250041,2024-05-18 12:30:55,TDB_CUST_9169143,VISA,BUY,380,632.12
TDB_00250042,2024-04-22 20:05:23,TDB_CUST_7103735,UNH,SELL,999,856.87
TDB_00250043,2024-04-17 16:36:23,TDB_CUST_1356420,MA,SELL,687,710.69
TDB_00250044,2024-06-20 19:14:53,TDB_CUST_5672348,CRM,SELL,922,1479.96
TDB_00250045,2024-02-12 00:12:49,TDB_CUST_3930111,NVDA,BUY,996,271.97
TDB_00250046,2024-08-27 11:48:05,TDB_CUST_8766185,UNH,SELL,628,1541.30
TDB_00250047,2024-02-15 14:41:19,TDB_CUST_3580933,UNH,SELL,596,1221.30
TDB_00250048,2024-05-06 18:59:26,TDB_CUST_5857192,XOM,SELL,145,167.22
TDB_00250049,2024-01-13 16:21:44,TDB_CUST_4005457,UNH,SELL,156,1000.70
TDB_00250050,2024-09-02 16:23:58,TDB_CUST_3106916,FB,SELL,425,1430.66
TDB_00250051,2024-04-01 05:35:06,TDB_CUST_1088347,UNH,BUY,184,1831.04
TDB_00250052,2024-05-17 20:15:53,TDB_CUST_5516310,UNH,SELL,545,1063.30
TDB_00250053,2024-09-06 15:09:50,TDB_CUST_1637324,XOM,BUY,127,223.32
TDB_00250054,2024-03-09 10:33:24,TDB_CUST_8181629,XOM,BUY,725,1959.53
TDB_00250055,2024-08-04 08:58:14,TDB_CUST_1146006,MSFT,SELL,390,452.41
TDB_00250056,2024-01-21 04:22:27,TDB_CUST_9780245,UNH,BUY,823,1777.62
TDB_00250057,2024-09-08 09:29:52,TDB_CUST_7705031,VZ,SELL,470,1956.76
TDB_00250058,2024-02-06 08:51:08,TDB_CUST_1934479,UNH,SELL,886,542.37
TDB_00250059,2024-03-22 17:38:42,TDB_CUST_8171690,CSCO,SELL,783,722.79
TDB_00250060,2024-03-12 12:07:21,TDB_CUST_5293029,JPM,SELL,810,1844.14
TDB_00250061,2024-08-29 10:13:15,TDB_CUST_7669267,NVDA,BUY,344,480.82
TDB_00250062,2024-01-26 07:38:08,TDB_CUST_3642927,MA,BUY,735,444.20
TDB_00250063,2024-06-29 13:51:40,TDB_CUST_1245717,PYPL,SELL,404,969.60
TDB_00250064,2024-01-10 13:51:02,TDB_CUST_7877919,BAC,BUY,319,1550.80
TDB_00250065,2024-09-10 23:58:17,TDB_CUST_9230561,ADBE,BUY,592,1629.80
TDB_00250066,2024-04-18 19:58:14,TDB_CUST_7758506,MSFT,SELL,400,163.39
TDB_00250067,2024-07-05 01:00:24,TDB_CUST_8753496,XOM,SELL,261,340.08
TDB_00250068,2024-08-12 04:22:31,TDB_CUST_7423218,CRM,SELL,247,1438.03
TDB_00250069,2024-05-15 14:02:42,TDB_CUST_9874368,MSFT,BUY,968,1868.33
TDB_00250070,2024-08-12 08:04:08,TDB_CUST_5854071,NFLX,SELL,520,1177.60
TDB_00250071,2024-08-12 21:12:41,TDB_CUST_3242793,CSCO,SELL,904,708.90
TDB_00250072,2024-02-16 18:11:25,TDB_CUST_5025525,VZ,BUY,908,330.05
TDB_00250073,2024-07-25 21:22:41,TDB_CUST_1762457,MSFT,BUY,132,888.03
TDB_00250074,2024-03-09 03:56:41,TDB_CUST_8257767,MA,BUY,950,603.78
TDB_00250075,2024-08-15 13:50:10,TDB_CUST_3398298,VISA,BUY,428,1571.45
TDB_00250076,2024-05-17 11:56:13,TDB_CUST_6568995,AAPL,BUY,606,1458.62
TDB_00250077,2024-02-17 09:59:21,TDB_CUST_5747113,MSFT,BUY,629,1602.60
TDB_00250078,2024-06-30 11:15:47,TDB_CUST_8361253,CSCO,BUY,695,761.72
TDB_00250079,2024-01-16 00:55:54,TDB_CUST_3650914,MA,BUY,561,103.16
TDB_00250080,2024-03-17 05:35:11,TDB_CUST_5112990,NVDA,BUY,716,1736.72
TDB_00250081,2024-04-08 16:28:12,TDB_CUST_5382905,UNH,BUY,395,825.88
TDB_00250082,2024-03-21 17:51:35,TDB_CUST_7387145,INTC,SELL,622,685.53
TDB_00250083,2024-08-17 05:57:36,TDB_CUST_8154282,V,SELL,870,1333.75
TDB_00250084,2024-07-09 12:28:21,TDB_CUST_3303613,T,SELL,663,1764.71
TDB_00250085,2024-08-15 08:42:07,TDB_CUST_4187294,VISA,SELL,586,1453.00
TDB_00250086,2024-05-17 14:16:05,TDB_CUST_3950567,PYPL,SELL,843,123.20
TDB_00250087,2024-01-10 11:51:04,TDB_CUST_1440507,VZ,BUY,111,334.78
